Tweet_ID;Blame_Negative_Demoralizing_Speech;Contains_Fake_Information;Dialect;Factual;Give_Advice;Hate_Speech;News_or_Opinion;Rise_Moral;Talk_About_Cure_or_Vaccine;Worth_Fact-checking
1291093977492529154;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1248657496618737665;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1334167058863558658;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1328312190512869382;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1253056786984288256;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1253692714413154304;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1232938357975605248;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1242848709878190080;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1271465342238371840;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1325812676098973697;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1223436414597193729;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1246841657921806338;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1246961989580177409;No;Can't decide;MSA;Can't decide;Yes;Not Hatfull;Opinion;No;No;Can't decide
1265723726416490498;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1239537271986171904;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1327923696246398976;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1290719153511370754;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1249139301025288192;No;Can't decide;North Africa;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1249669796360314880;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1283115016909094915;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1261280221250097152;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1274657823369109504;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1265325117032333313;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1243463923304726535;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1261280375084666880;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1255502923502702596;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1266353617948291072;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1262491330506379264;Yes;Maybe;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Maybe
1327375983574441991;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1251604039080513538;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1246930737951105029;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1325615627352961025;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1245337997790384129;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1242315535221690368;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1235255270953168897;No;No;North Africa;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1328309208664731649;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1318065836536569861;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1253971819436138497;No;Can't decide;MSA;Can't decide;Yes;Not Hatfull;News;No;Yes;Can't decide
1324024613559504897;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1245681297621692416;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1336278660828028929;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1236528777750106112;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1285681468296044544;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1242874735203155971;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1239569499638169602;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1255624346992869376;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1258503970252873730;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242527967617712131;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1307323224179576833;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1251965191715196930;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1255237243406598151;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1243891753897295872;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1246954039134294016;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1238038969406889986;Yes;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1283053924375724034;No;No;North Africa;Is Verifiable;No;Not Hatfull;News;No;No;No
1260300217766862854;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1310731689786847232;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239660097044963330;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1262380580664115201;Yes;Maybe;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Maybe
1235127578794643457;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1240498047907479553;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1320769832401412100;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1282680252318220294;No;Yes;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Yes
1291904038208929792;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1246496982878781441;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1250168497554022404;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1246135842508279808;No;Can't decide;North Africa;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1268447521568948224;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1317291644664819712;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1263952138025254912;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1279164084626300928;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239890265218912259;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1268988409844060161;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1239954201431736324;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1326424485369671681;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1322820892804685830;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1257699680265388037;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1279996828377849858;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1309917100979478528;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242098749469581314;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1331216625719193600;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1249045116859363330;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1256664920726425600;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1312064182615830529;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1313517128994226177;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1242447702174154753;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1287130574935785472;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1325832589878423554;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1289595245039099906;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1238237030485766146;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1288477736248508416;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1269754502623703040;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1244970999516475392;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1275540315403948035;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1244995577215176705;No;No;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1264576365791252481;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1263195129059426305;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1232682802115698688;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1272537273356206082;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1222909490707734528;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239868549159583744;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1280322197295423495;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1242057855852785665;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1317841435945766912;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1261375661538709504;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1262391720119017476;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1232392312719912960;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1266138556986081280;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1260680936502505474;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1325764560352145408;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1258725760468168704;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1337560531641790465;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1246960954409201666;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1259168760834990082;No;Maybe;North Africa;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Maybe
1239607809857261568;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1234615999716085762;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1236857229673926656;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1326660510654345220;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1264466947267268608;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1236006310908268549;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1290302061855125508;No;No;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1222176279560118274;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1240845102664294401;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328400812335370247;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1277896461288648704;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1242531023885340681;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1238402688632721408;No;Yes;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1303739031541428228;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1256144236040380416;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1239955392148336640;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242150505494663168;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1244971525746372613;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1271447608352006145;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1328026272484749317;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1269302609778814976;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1269293509292568576;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1271413499940536321;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1290390365841666049;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1234614884513570818;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1244330923841204224;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1238399946484862976;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1256318540287741953;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1244913927634509824;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1329067613402451968;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1248251838119305217;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1243025722622586881;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1274360771200331778;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1305802048118628353;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1261506127377858560;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1292202159644319750;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1241372355361988608;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1268247206932463617;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1327679372510302215;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1246109232870699015;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1263649076572282881;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1246567458766565379;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1247520787419910144;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1271793945857732609;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1255600541218070530;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1252377746581237762;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1241802737316175872;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1251741433104564224;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1324489611977043969;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1252586752499466240;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1234163236251086848;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1316746487901155338;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1270454496670486528;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1231008717363126278;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1232585779710435329;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1319987472009515008;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1326308611262476290;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1282078019725795335;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328311607794028545;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1291456974354296833;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239295137722884098;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1314984428221988865;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1285998238542290944;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1318823074742095872;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1239621053493755909;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1273646031683686400;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1222124749997912068;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1235038730471108610;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1244617529684897792;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1238878082875957249;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1241101880580857858;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1248662991085715461;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1266510997067567104;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1279140969745653760;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1328311841844555776;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1328662388279689216;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1284617447220412419;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1236926753991467009;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1276934643682549760;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1253305752510517248;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1285898039518003200;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1269985976983658496;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1247810021016076288;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1237759333888385024;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1309908479696613376;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1240301448652566528;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1238462712151228416;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1250349554332909580;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1237822898317991937;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1241099080736137217;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1247850644830138370;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1260167485204189184;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1319342193774034944;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1244023417541705731;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1222222781028425729;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1276499252135542784;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1256194519160283137;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1328658937231659008;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1233728987714801664;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1297507167193518082;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1323658210235031553;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1262196052779831300;Yes;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1302211134557245440;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1268578177972084736;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1231315876525244416;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1271922417959604225;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1279920350524997632;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1960139994510176267;Yes;Maybe;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Maybe
1299302248967790595;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1246306287001964544;No;Can't decide;MSA;Is Not Verifiable;Yes;Hatfull;Opinion;No;No;Can't decide
1238044692346032129;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1257840643243675648;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1242851374850695168;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1235643060786286598;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1247370391410167810;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1259945252888219657;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1280177237258534912;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1256689861047787521;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1289048276952653824;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1930445519414362112;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1247286953302798349;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1330774175699570688;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1238230565586964481;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1261932263782129664;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1329480796206493698;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1332017174005870595;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1240172362659758080;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1281208214277820416;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1273953199729381376;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1328776554449674240;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1272962553291968514;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1258489981141766152;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1242078789783429120;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1280077508990337025;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1282208003089928197;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1287109454538977286;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1265602679373520896;Yes;Maybe;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Maybe
1265683376675196932;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Yes
1259474540041842689;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1255602535697612801;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1248258893165334529;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1235966421957570568;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1247045106294816768;No;Can't decide;Middle East;Can't decide;Yes;Not Hatfull;Opinion;No;No;Can't decide
1264898438652665857;Yes;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328102712710402051;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1239998484574601218;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1318979519584309249;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1264219826425401344;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1270982638082437120;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1235644951624642564;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1242886877197275136;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1268313421595979776;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1283046949537579010;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1285990236733026305;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1247945116205158401;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
